index,links,pincode,bedrooms,bathroom,parking,furniture,carpet_area_sqft,agent,transaction_type,property_type,price,Latitude,Longitude,location,location_with_pincode
1434,https://www.magicbricks.com/propertyDetails/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Oshiwara-in-Mumbai&id=4d423638363536313031,400102,1,2,covered parking,semi-furnished,377,certified agent,New Property,Apartment,8500000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
1435,https://www.magicbricks.com/propertyDetails/1-BHK-580-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasai-East-in-Mumbai&id=4d423638323338323239,401208,1,1,No covered parking,unfurnished,580,Not certified,Resale,Apartment,3500000,19.3547,72.9094,Kaman,Kaman - 401208
1436,https://www.magicbricks.com/propertyDetails/1-BHK-666-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423638303333313339,400080,1,1,covered parking,unfurnished,462,certified agent,New Property,Apartment,12500000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1437,https://www.magicbricks.com/propertyDetails/1-BHK-442-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhadevi-in-Mumbai&id=4d423639303038353733,400025,1,2,covered parking,semi-furnished,442,certified agent,New Property,Apartment,19900000,19.0164,72.8294,Prabhadevi,Prabhadevi - 400025
1438,https://www.magicbricks.com/propertyDetails/1-BHK-701-Sq-ft-Multistorey-Apartment-FOR-Sale-Marol-in-Mumbai&id=4d423634323137353131,400059,1,2,covered parking,semi-furnished,425,certified agent,New Property,Apartment,11000000,19.0111,73.8747,J.B. Nagar,J.B. Nagar - 400059
1439,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Jogeshwari-Vikhroli-Link-Road-in-Mumbai&id=4d423636383933363339,400072,1,2,covered parking,unfurnished,439,certified agent,New Property,Apartment,14500000,19.0737,72.9009,Vihar Road,Vihar Road - 400072
1440,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Sale-MHADA-Colony-in-Mumbai&id=4d423638373730343733,400081,1,1,covered parking,unfurnished,366,certified agent,New Property,Apartment,11000000,19.1649,72.9608,Mulund East,Mulund East - 400081
1441,https://www.magicbricks.com/propertyDetails/1-BHK-461-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashok-Nagar-Kandivali-East-in-Mumbai&id=4d423637303532353531,400101,1,2,covered parking,unfurnished,461,certified agent,New Property,Apartment,13900000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1442,https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Kurla-West-in-Mumbai&id=4d423638353534323937,400070,1,2,covered parking,furnished,370,certified agent,New Property,Apartment,10500000,19.0713,72.883,Kurla North,Kurla North - 400070
1443,https://www.magicbricks.com/propertyDetails/1-BHK-431-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai-r1&id=4d423636383731343139,400071,1,2,covered parking,unfurnished,431,certified agent,New Property,Apartment,13300000,19.0348,72.8929,Chembur,Chembur - 400071
1444,https://www.magicbricks.com/propertyDetails/1-BHK-516-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Township-in-Mumbai&id=4d423637313136343835,400101,1,2,No covered parking,unfurnished,323,certified agent,New Property,Apartment,6800000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1445,https://www.magicbricks.com/propertyDetails/2-BHK-1076-Sq-ft-Multistorey-Apartment-FOR-Sale-Charkop-Sector-1-in-Mumbai&id=4d423631393636303235,400067,2,2,covered parking,unfurnished,673,certified agent,New Property,Apartment,16700000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
1446,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Bander-Pakhadi-in-Mumbai&id=4d423635303031363733,400067,2,2,covered parking,unfurnished,600,certified agent,New Property,Apartment,12100000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
1447,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-DN-Nagar-in-Mumbai-r1&id=4d423637333037333633,400047,2,2,covered parking,unfurnished,711,certified agent,Resale,Apartment,26500000,19.136326,72.82766,Andheri west,Andheri west-400047
1448,https://www.magicbricks.com/propertyDetails/2-BHK-460-Sq-ft-Multistorey-Apartment-FOR-Sale-VN-Purav-Marg-in-Mumbai-r3&id=4d423535333738353137,400085,2,2,No covered parking,furnished,460,certified agent,New Property,Apartment,10000000,19.1247,72.9488,BARC,BARC - 400085
1449,https://www.magicbricks.com/propertyDetails/2-BHK-810-Sq-ft-Multistorey-Apartment-FOR-Sale-Babrekar-Nagar-Kandivali-West-in-Mumbai-r1&id=4d423636343936323531,400095,2,2,covered parking,unfurnished,700,certified agent,New Property,Apartment,14000000,19.2355,72.8468,Kharodi,Kharodi - 400095
1450,https://www.magicbricks.com/propertyDetails/2-BHK-710-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-West-in-Mumbai&id=4d423636323239333331,400078,2,2,covered parking,unfurnished,555,certified agent,New Property,Apartment,15200000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1451,https://www.magicbricks.com/propertyDetails/2-BHK-877-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423637313932353035,400101,2,2,No covered parking,unfurnished,573,certified agent,New Property,Apartment,17300000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1452,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423638353831323635,400095,2,2,covered parking,unfurnished,500,certified agent,New Property,Apartment,12600000,19.2355,72.8468,Kharodi,Kharodi - 400095
1453,https://www.magicbricks.com/propertyDetails/2-BHK-1110-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Bhayandar-Road-in-Mumbai&id=4d423639313634373039,401107,2,2,No covered parking,unfurnished,702,certified agent,New Property,Apartment,12500000,19.2836,72.8675,Mira,Mira - 401107
1454,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Jankalyan-Nagar-in-Mumbai&id=4d423637353839323337,400095,2,2,covered parking,semi-furnished,587,certified agent,New Property,Apartment,12500000,19.2355,72.8468,Kharodi,Kharodi - 400095
1455,https://www.magicbricks.com/propertyDetails/2-BHK-1045-Sq-ft-Multistorey-Apartment-FOR-Sale-Geeta-Nagar-Mira-Road-in-Mumbai&id=4d423636343139373631,401107,2,2,No covered parking,unfurnished,800,certified agent,New Property,Apartment,8500000,19.2836,72.8675,Mira,Mira - 401107
1456,https://www.magicbricks.com/propertyDetails/2-BHK-1060-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423634373431313033,400080,2,2,covered parking,unfurnished,758,certified agent,New Property,Apartment,17000000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1457,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Dindoshi-in-Mumbai&id=4d423634333030393739,400097,2,2,covered parking,unfurnished,750,certified agent,New Property,Apartment,18500000,19.2355,72.8468,Malad East,Malad East - 400097
1458,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Jayprakash-Nagar-in-Mumbai&id=4d423638333932343235,400063,2,2,covered parking,unfurnished,537,certified agent,New Property,Apartment,16500000,19.1624,72.8694,Sharma Estate,Sharma Estate - 400063
1459,https://www.magicbricks.com/propertyDetails/2-BHK-739-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambedkar-Nagar-Kanjurmarg-West-in-Mumbai&id=4d423638333437373131,400078,2,2,covered parking,unfurnished,839,certified agent,New Property,Apartment,16200000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1460,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-IC-Colony-in-Mumbai&id=4d423637333236313339,400103,2,2,covered parking,unfurnished,610,certified agent,New Property,Apartment,18300000,19.0499,73.259,Mandapeshwar,Mandapeshwar - 400103
1461,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Penkarpada-in-Mumbai&id=4d423638313634383237,401107,2,2,No covered parking,semi-furnished,772,certified agent,New Property,Apartment,9000000,19.2836,72.8675,Mira,Mira - 401107
1462,https://www.magicbricks.com/propertyDetails/2-BHK-880-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-East-in-Mumbai-r1&id=4d423631373336393139,400042,2,2,covered parking,unfurnished,549,certified agent,New Property,Apartment,13700000,19.1026,72.8242,Bhandup East,Bhandup East - 400042
1463,https://www.magicbricks.com/propertyDetails/2-BHK-990-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai-r2&id=4d423539303637313437,400101,2,2,covered parking,unfurnished,600,certified agent,New Property,Apartment,14500000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1464,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-East-in-Mumbai&id=4d423636373739303337,400055,2,2,No covered parking,furnished,600,certified agent,Resale,Apartment,19000000,19.0111,73.8747,Vakola,Vakola - 400055
1465,https://www.magicbricks.com/propertyDetails/3-BHK-1425-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423636313436343735,400080,3,3,covered parking,unfurnished,1024,certified agent,New Property,Apartment,27500000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1466,https://www.magicbricks.com/propertyDetails/3-BHK-1315-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-in-Mumbai&id=4d423634373133333133,400037,3,3,covered parking,semi-furnished,977,certified agent,New Property,Apartment,32100000,19.0167,72.85,Antop Hill,Antop Hill - 400037
1467,https://www.magicbricks.com/propertyDetails/3-BHK-965-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-East-in-Mumbai-r1&id=4d423533393731363631,400037,3,3,covered parking,unfurnished,965,certified agent,New Property,Apartment,25400000,19.0167,72.85,Antop Hill,Antop Hill - 400037
1468,https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423638333839363435,400104,3,3,covered parking,unfurnished,1036,certified agent,New Property,Apartment,34700000,19.0499,73.259,Motilal Nagar,Motilal Nagar - 400104
1469,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423639323533313933,400101,3,3,covered parking,unfurnished,1077,certified agent,New Property,Apartment,27900000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1470,https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Mindspace-in-Mumbai&id=4d423637393438333837,400064,3,2,covered parking,unfurnished,875,certified agent,New Property,Apartment,21500000,19.197,72.845,Malad West Dely,Malad West Dely - 400064
1471,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423631313331323831,400018,3,2,covered parking,unfurnished,963,certified agent,New Property,Apartment,52600000,19.0167,72.8167,Worli,Worli - 400018
1472,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-East-in-Mumbai&id=4d423634363539313737,400081,3,3,covered parking,unfurnished,1010,certified agent,New Property,Apartment,28000000,19.1649,72.9608,Mulund East,Mulund East - 400081
1473,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Township-in-Mumbai&id=4d423636333535353237,400101,3,3,covered parking,unfurnished,1022,certified agent,New Property,Apartment,33200000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1474,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Dattapada-in-Mumbai&id=4d423639323535383133,400066,3,3,covered parking,unfurnished,1100,certified agent,New Property,Apartment,45000000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1475,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423634303231313031,400095,3,3,No covered parking,unfurnished,1089,certified agent,New Property,Apartment,28500000,19.2355,72.8468,Kharodi,Kharodi - 400095
1476,https://www.magicbricks.com/propertyDetails/3-BHK-1660-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423634333231313739,400101,3,3,No covered parking,unfurnished,1002,certified agent,New Property,Apartment,26800000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1477,https://www.magicbricks.com/propertyDetails/3-BHK-984-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423639303930343239,400095,3,3,covered parking,unfurnished,984,certified agent,New Property,Apartment,22200000,19.2355,72.8468,Kharodi,Kharodi - 400095
1478,https://www.magicbricks.com/propertyDetails/3-BHK-1980-Sq-ft-Multistorey-Apartment-FOR-Sale-Kurar-Village-in-Mumbai-r2&id=4d423632373332393733,400097,3,3,covered parking,unfurnished,1200,certified agent,New Property,Villa,27000000,19.2355,72.8468,Malad East,Malad East - 400097
1479,https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Jogeshwari-West-in-Mumbai&id=4d423638333635353735,400102,3,3,covered parking,unfurnished,1058,Not certified,New Property,Apartment,37100000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
1480,https://www.magicbricks.com/propertyDetails/3-BHK-1460-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-East-in-Mumbai-r2&id=4d423631373439373039,400042,3,2,covered parking,unfurnished,916,certified agent,New Property,Apartment,24200000,19.1026,72.8242,Bhandup East,Bhandup East - 400042
1481,https://www.magicbricks.com/propertyDetails/4-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Sale-Juhu-in-Mumbai&id=4d423638393131353839,400049,4,4,No covered parking,semi-furnished,2500,certified agent,Resale,Apartment,150000000,19.1026,72.8242,Juhu,Juhu - 400049
1482,https://www.magicbricks.com/propertyDetails/4-BHK-4000-Sq-ft-Multistorey-Apartment-FOR-Sale-Lower-Parel-in-Mumbai&id=4d423637353737373137,400013,4,4,No covered parking,unfurnished,3200,certified agent,Resale,Apartment,110000000,18.9448,72.8524,Delisle Road,Delisle Road - 400013
1483,https://www.magicbricks.com/propertyDetails/4-BHK-2500-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Complex-in-Mumbai&id=4d423632303632323535,400047,4,4,covered parking,unfurnished,1604,Not certified,New Property,Apartment,61500000,19.136326,72.82766,Andheri west,Andheri west-400047
1484,https://www.magicbricks.com/propertyDetails/4-BHK-2810-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423639333336303131,400076,4,4,No covered parking,unfurnished,1620,certified agent,Resale,Apartment,67500000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1485,https://www.magicbricks.com/propertyDetails/4-BHK-1340-Sq-ft-Multistorey-Apartment-FOR-Sale-Garodia-Nagar-in-Mumbai&id=4d423635363435313037,400077,4,4,covered parking,unfurnished,1340,Not certified,New Property,Apartment,46000000,19.0737,72.9009,Rajawadi,Rajawadi - 400077
1486,https://www.magicbricks.com/propertyDetails/4-BHK-2160-Sq-ft-Multistorey-Apartment-FOR-Sale-Khar-West-in-Mumbai&id=4d423639313939313433,400052,4,5,No covered parking,semi-furnished,1800,Not certified,Resale,Apartment,110000000,18.7997,72.926,V.P. Road,V.P. Road - 400052
1487,https://www.magicbricks.com/propertyDetails/1-BHK-622-Sq-ft-Multistorey-Apartment-FOR-Sale-Chinchpada-in-Mumbai&id=4d423638353935303633,400066,1,1,covered parking,unfurnished,415,certified agent,New Property,Apartment,13000000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1488,https://www.magicbricks.com/propertyDetails/1-BHK-691-Sq-ft-Multistorey-Apartment-FOR-Sale-Nirmal-Nagar-Central-Line-in-Mumbai&id=4d423630343132383733,400080,1,2,covered parking,semi-furnished,461,certified agent,New Property,Apartment,10900000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1489,https://www.magicbricks.com/propertyDetails/1-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashok-Nagar-Kandivali-East-in-Mumbai&id=4d423636353636353633,400101,1,2,covered parking,unfurnished,448,certified agent,New Property,Apartment,10900000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1490,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-East-in-Mumbai&id=4d423638373234353839,400069,1,2,covered parking,unfurnished,351,certified agent,New Property,Apartment,11400000,19.1145,72.8712,Nagardas Road,Nagardas Road - 400069
1491,https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Byculla-in-Mumbai&id=4d423637353733393939,400010,1,2,covered parking,unfurnished,425,certified agent,New Property,Apartment,13200000,18.3667,72.9333,Mazgaon,Mazgaon - 400010
1492,https://www.magicbricks.com/propertyDetails/1-BHK-492-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-East-in-Mumbai&id=4d423633313836343731,400042,1,2,covered parking,unfurnished,351,certified agent,New Property,Apartment,8400000,19.1026,72.8242,Bhandup East,Bhandup East - 400042
1493,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Jankalyan-Nagar-in-Mumbai&id=4d423637333332383437,400095,1,2,No covered parking,unfurnished,430,certified agent,New Property,Apartment,8100000,19.2355,72.8468,Kharodi,Kharodi - 400095
1494,https://www.magicbricks.com/propertyDetails/1-BHK-327-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423538363735313131,400078,1,1,No covered parking,unfurnished,326,certified agent,New Property,Apartment,8500000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1495,https://www.magicbricks.com/propertyDetails/1-BHK-330-Sq-ft-Multistorey-Apartment-FOR-Sale-Siddharth-Nagar-Worli-in-Mumbai&id=4d423639303931393131,400018,1,2,No covered parking,unfurnished,330,certified agent,New Property,Apartment,14500000,19.0167,72.8167,Worli,Worli - 400018
1496,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-East-in-Mumbai-r1&id=4d423634363733313937,400081,1,1,covered parking,unfurnished,438,certified agent,New Property,Apartment,12000000,19.1649,72.9608,Mulund East,Mulund East - 400081
1497,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanchpada-in-Mumbai-r1&id=4d423630383733363233,400064,1,2,covered parking,unfurnished,400,certified agent,New Property,Apartment,9900000,19.197,72.845,Malad West Dely,Malad West Dely - 400064
1498,https://www.magicbricks.com/propertyDetails/1-BHK-418-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423639323635353435,400067,1,2,covered parking,unfurnished,418,certified agent,New Property,Apartment,8700000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
1499,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423630353333303331,400071,1,2,No covered parking,unfurnished,350,certified agent,New Property,Apartment,8100000,19.0348,72.8929,Chembur,Chembur - 400071
1500,https://www.magicbricks.com/propertyDetails/1-BHK-405-Sq-ft-Multistorey-Apartment-FOR-Sale-Vikhroli-East-in-Mumbai&id=4d423638383933393631,400079,1,2,No covered parking,unfurnished,405,certified agent,New Property,Apartment,7520000,19.1149,72.9267,Vikhroli,Vikhroli - 400079
1501,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Mumbai&id=4d423639313435393637,400066,1,2,No covered parking,unfurnished,389,certified agent,New Property,Apartment,9000000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1502,https://www.magicbricks.com/propertyDetails/1-BHK-748-Sq-ft-Multistorey-Apartment-FOR-Sale-Chunabhatti-in-Mumbai&id=4d423638373236313731,400022,1,2,No covered parking,unfurnished,440,certified agent,Resale,Apartment,11000000,19.0333,72.85,Sion,Sion - 400022
1503,https://www.magicbricks.com/propertyDetails/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-in-Mumbai&id=4d423537353235343735,400078,1,2,covered parking,semi-furnished,455,certified agent,New Property,Apartment,9500000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1504,https://www.magicbricks.com/propertyDetails/1-BHK-413-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423637343539303639,400095,1,2,No covered parking,unfurnished,413,certified agent,Resale,Apartment,9300000,19.2355,72.8468,Kharodi,Kharodi - 400095
1505,https://www.magicbricks.com/propertyDetails/1-BHK-446-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambedkar-Nagar-Kanjurmarg-West-in-Mumbai&id=4d423638353935303837,400078,1,2,covered parking,unfurnished,446,certified agent,New Property,Apartment,12700000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1506,https://www.magicbricks.com/propertyDetails/1-BHK-418-Sq-ft-Multistorey-Apartment-FOR-Sale-Sion-East-in-Mumbai&id=4d423636323533333837,400022,1,2,covered parking,unfurnished,418,certified agent,New Property,Apartment,14500000,19.0333,72.85,Sion,Sion - 400022
1507,https://www.magicbricks.com/propertyDetails/1-BHK-526-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-East-in-Mumbai&id=4d423632393131383133,400055,1,2,covered parking,unfurnished,433,certified agent,New Property,Apartment,12900000,19.0111,73.8747,Vakola,Vakola - 400055
1508,https://www.magicbricks.com/propertyDetails/1-BHK-685-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423638373730383937,400104,1,2,covered parking,unfurnished,413,certified agent,New Property,Apartment,9000000,19.0499,73.259,Motilal Nagar,Motilal Nagar - 400104
1509,https://www.magicbricks.com/propertyDetails/2-BHK-594-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423536323038343131,400071,2,2,covered parking,semi-furnished,594,certified agent,New Property,Apartment,16200000,19.0348,72.8929,Chembur,Chembur - 400071
1510,https://www.magicbricks.com/propertyDetails/2-BHK-965-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-in-Mumbai&id=4d423634353432313833,400037,2,2,covered parking,furnished,710,certified agent,Resale,Apartment,17500000,19.0167,72.85,Antop Hill,Antop Hill - 400037
1511,https://www.magicbricks.com/propertyDetails/2-BHK-1034-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramdev-Park-in-Mumbai&id=4d423637393034393631,401107,2,2,No covered parking,semi-furnished,657,certified agent,New Property,Apartment,9000000,19.2836,72.8675,Mira,Mira - 401107
1512,https://www.magicbricks.com/propertyDetails/2-BHK-815-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423638333732393639,400067,2,2,covered parking,unfurnished,815,certified agent,New Property,Apartment,24500000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
1513,https://www.magicbricks.com/propertyDetails/2-BHK-1020-Sq-ft-Multistorey-Apartment-FOR-Sale-Silver-Park-in-Mumbai&id=4d423638383538353431,401107,2,2,No covered parking,semi-furnished,709,certified agent,New Property,Apartment,9150000,19.2836,72.8675,Mira,Mira - 401107
1514,https://www.magicbricks.com/propertyDetails/2-BHK-681-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-East-in-Mumbai&id=4d423638373339393435,400097,2,2,covered parking,unfurnished,681,certified agent,New Property,Apartment,16100000,19.2355,72.8468,Malad East,Malad East - 400097
1515,https://www.magicbricks.com/propertyDetails/2-BHK-730-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423636363036363031,400067,2,2,covered parking,semi-furnished,730,certified agent,New Property,Apartment,23000000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
1516,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Devi-Pada-in-Mumbai&id=4d423639333035323937,400066,2,2,No covered parking,unfurnished,592,certified agent,Resale,Apartment,13500000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1517,https://www.magicbricks.com/propertyDetails/2-BHK-711-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423634323535303633,400092,2,2,covered parking,unfurnished,711,certified agent,New Property,Apartment,24200000,19.2361,72.8338,Borivali West,Borivali West - 400092
1518,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423638363530353937,401107,2,2,No covered parking,semi-furnished,605,certified agent,New Property,Apartment,10900000,19.2836,72.8675,Mira,Mira - 401107
1519,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Bhayandar-in-Mumbai&id=4d423639323932353339,401107,2,2,No covered parking,unfurnished,695,certified agent,New Property,Apartment,9780000,19.2836,72.8675,Mira,Mira - 401107
1520,https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Babrekar-Nagar-Kandivali-West-in-Mumbai&id=4d423639333233313935,400095,2,2,covered parking,furnished,590,certified agent,New Property,Apartment,13500000,19.2355,72.8468,Kharodi,Kharodi - 400095
1521,https://www.magicbricks.com/propertyDetails/2-BHK-779-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423636353830343233,400076,2,2,covered parking,unfurnished,557,certified agent,New Property,Apartment,16500000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1522,https://www.magicbricks.com/propertyDetails/2-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423639323133363837,400066,2,2,covered parking,unfurnished,535,certified agent,New Property,Apartment,14800000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1523,https://www.magicbricks.com/propertyDetails/2-BHK-682-Sq-ft-Multistorey-Apartment-FOR-Sale-Kannamwar-Nagar-1-in-Mumbai&id=4d423635363633313831,400083,2,2,covered parking,semi-furnished,682,certified agent,New Property,Apartment,14200000,19.1247,72.9488,Kannamwar Nagar,Kannamwar Nagar - 400083
1524,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Thakur-Village-in-Mumbai-r1&id=4d423635383037353533,400101,2,2,covered parking,unfurnished,721,certified agent,New Property,Villa,22500000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1525,https://www.magicbricks.com/propertyDetails/2-BHK-620-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423638323534383139,400104,2,2,covered parking,unfurnished,620,certified agent,New Property,Apartment,13300000,19.0499,73.259,Motilal Nagar,Motilal Nagar - 400104
